id,remitente,asunto,contenido,enlaces,adjuntos,label
2203,alertas@banorte.com,Recordatorio de corte de tarjeta,Tu tarjeta terminación ****7940 está lista en la sucursal seleccionada.,,aviso_domiciliacion.pdf,ham
2204,comunicaciones@santander.com.mx,Estado de cuenta disponible,Tu código de verificación es 227534. No lo compartas con nadie.,https://www.inbursa.com/,aviso_domiciliacion.pdf,ham
2205,pagos@inbursa.com,Código de verificación de un solo uso,Tu tarjeta terminación ****7124 está lista en la sucursal seleccionada.,,estado_cuenta.pdf,ham
2206,notificaciones@bbva.mx,Aviso de domiciliación ejecutada,Tu estado de cuenta de diciembre ya está disponible en banca en línea.,https://www.afirme.com/,comprobante_pago.pdf,ham
2207,banca.en.linea@hsbc.com.mx,Notificación de acceso desde nuevo dispositivo,Tu código de verificación es 032298. No lo compartas con nadie.,,,ham
2208,soporte@citibanamex-verifica.net,Confirma tarjeta terminación ****6876,Se requiere un pago único administrativo para liberar tu paquete.,http://short.url/secure-pay,,spam
2209,alertas@scotiabank.com.mx,Aviso de domiciliación ejecutada,"Detectamos un inicio de sesión desde Puebla. Si fuiste tú, ignora este mensaje.",https://www.hsbc.com.mx/,ticket_pago.pdf,ham
2210,reintegro@banregio-seguro.su,Verifica tu identidad para evitar suspensión,Actualiza tu método de pago para evitar cargos adicionales.,http://citibanamex-verifica.net/auth,,spam
2211,noreply@citibanamex-verifica.net,Actualiza tu token de seguridad,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://banorte-alerta.support/verify,,spam
2212,estado.cuenta@afirme.com,Aviso de domiciliación ejecutada,Se actualizó tu información de contacto correctamente.,https://www.cibanco.com/,comprobante_pago.pdf,ham
2213,verificacion@bbva-seguridad.mx.co,Recibe bonificación por lealtad,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://citibanamex-verifica.net/auth,comprobante.html,spam
2214,tokens@afirme.com,Actualización de datos completada,La domiciliación por $11022.71 se aplicó a tu cuenta ****7675.,,ticket_pago.pdf,ham
2215,reembolso@santander-identidad.info,Actualiza tu token de seguridad,Actualiza tu método de pago para evitar cargos adicionales.,http://hsbc-proteccion.top/session,comprobante.html,spam
2216,estado.cuenta@inbursa.com,Aviso de domiciliación ejecutada,La transferencia programada para 25 de noviembre quedó registrada.,https://www.citibanamex.com/,comprobante_pago.pdf,ham
2217,seguridad@scotiabank.com.mx,Tu tarjeta está lista para entrega,Se actualizó tu información de contacto correctamente.,https://www.inbursa.com/,comprobante_pago.pdf,ham
2218,soporte@citibanamex.com,Confirmación de pago de tarjeta,Tu estado de cuenta de septiembre ya está disponible en banca en línea.,,estado_cuenta.pdf,ham
2219,servicio.cliente@bancoppel.com,Programación de transferencia exitosa,Tu código de verificación es 803944. No lo compartas con nadie.,https://www.banregio.com/,estado_cuenta.pdf,ham
2220,reintegro@bbva.mx-login.safe-verify.com,"Pago rechazado, actualiza tu método",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
2221,soporte@hsbc.com.mx,Código de verificación de un solo uso,Tu estado de cuenta de agosto ya está disponible en banca en línea.,,aviso_domiciliacion.pdf,ham
2222,seguridad@bancoppel-verify.io,Recibe bonificación por lealtad,Se requiere un pago único administrativo para liberar tu paquete.,http://citibanamex-verifica.net/auth,,spam
2223,comunicaciones@santander.com.mx,Estado de cuenta disponible,Se registró un cargo por $919.27 en comercio CFE el 19 de abril.,https://www.citibanamex.com/,aviso_domiciliacion.pdf,ham
2224,reintegro@santander-identidad.info,Confirma tarjeta terminación ****6354,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://banorte-alerta.support/verify,token_instalador.exe,spam
2225,alerta@santander-identidad.info,Bloqueo temporal de tu cuenta,Inicia sesión para activar tu bonificación.,http://short.url/secure-pay,comprobante.html,spam
2226,no-reply@banorte.com,Tu tarjeta está lista para entrega,Tu tarjeta terminación ****3046 está lista en la sucursal seleccionada.,https://www.afirme.com/,movimientos.csv,ham
2227,servicio.cliente@afirme.com,Compra con tarjeta terminación ****9135,Tu tarjeta terminación ****9135 está lista en la sucursal seleccionada.,https://www.hsbc.com.mx/,comprobante_pago.pdf,ham
2228,comunicaciones@banregio.com,Código de verificación de un solo uso,Tu tarjeta terminación ****9108 está lista en la sucursal seleccionada.,https://www.banorte.com/,movimientos.csv,ham
2229,soporte@bbva.mx,Recordatorio de corte de tarjeta,Se registró un cargo por $3485.27 en comercio OXXO el 8 de mayo.,https://www.citibanamex.com/,estado_cuenta.pdf,ham
2230,soporte@afirme.com,Recordatorio de corte de tarjeta,La domiciliación por $3202.76 se aplicó a tu cuenta ****6944.,,ticket_pago.pdf,ham
2231,alerta@santander-identidad.info,"Reembolso disponible, confirma tus datos",Inicia sesión para activar tu bonificación.,http://short.url/secure-pay,token_instalador.exe,spam
2232,comunicaciones@ci-bank.com,Código de verificación de un solo uso,Confirmamos el pago por $1895.35 de tu tarjeta terminación ****1085.,,ticket_pago.pdf,ham
2233,seguridad@citibanamex-verifica.net,Acceso no reconocido. Restablece tu contraseña,"Para evitar el cierre, inicia sesión y verifica aquí.",http://banorte-alerta.support/verify,comprobante.html,spam
2234,banca.en.linea@inbursa.com,Transferencia recibida,Confirmamos el pago por $5078.27 de tu tarjeta terminación ****2077.,,movimientos.csv,ham
2235,seguridad@bancoppel.com,Transferencia recibida,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",,estado_cuenta.pdf,ham
2236,identidad@bbva.mx-login.safe-verify.com,Actualiza tu token de seguridad,"Para evitar el cierre, inicia sesión y verifica aquí.",http://hsbc-proteccion.top/session,factura.zip,spam
2237,reembolso@azteca-ayuda.cc,Confirma tarjeta terminación ****5036,Inicia sesión para activar tu bonificación.,http://bbva.mx-login.safe-verify.com/ingreso,acuse.rar,spam
2238,identidad@banamex.mx.reintegro.live,Comprueba tu dispositivo para continuar,Confirma tu información y actualiza tus preguntas de seguridad.,http://santander-identidad.info/update,factura.zip,spam
2239,verificacion@banregio-seguro.su,Bloqueo temporal de tu cuenta,Valida tu token para mantener activa la banca móvil.,http://bit.ly/banco-verify-123,token_instalador.exe,spam
2240,seguridad@banbajio.com,Alerta de movimiento en tu cuenta,La domiciliación por $3768.87 se aplicó a tu cuenta ****3599.,https://www.banbajio.com/,aviso_domiciliacion.pdf,ham
2241,comunicaciones@citibanamex.com,Actualización de datos completada,Tu estado de cuenta de febrero ya está disponible en banca en línea.,https://www.bbva.mx/,ticket_pago.pdf,ham
2242,actualizacion@bancoppel-verify.io,"Actividad inusual, valida tu sesión",Se requiere un pago único administrativo para liberar tu paquete.,http://santander-identidad.info/update,token_instalador.exe,spam
2243,reintegro@citibanamex-verifica.net,"Reembolso disponible, confirma tus datos",Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://santander-identidad.info/update,,spam
2244,soporte@banorte-alerta.support,Acceso no reconocido. Restablece tu contraseña,Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva-seguridad.mx.co/login,comprobante.html,spam
2245,help-desk@secure-bancoazteca.mx-account.org,Acceso no reconocido. Restablece tu contraseña,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://hsbc-proteccion.top/session,acuse.rar,spam
2246,alerta@banregio-seguro.su,Acceso no reconocido. Restablece tu contraseña,Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva.mx-login.safe-verify.com/ingreso,comprobante.html,spam
2247,bloqueo@bancoppel-verify.io,"Actividad inusual, valida tu sesión",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://secure-bancoazteca.mx-account.org/confirm,token_instalador.exe,spam
2248,verificacion@secure-bancoazteca.mx-account.org,Recibe bonificación por lealtad,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://bbva.mx-login.safe-verify.com/ingreso,,spam
2249,help-desk@citibanamex-verifica.net,"Pago rechazado, actualiza tu método",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://hsbc-proteccion.top/session,acuse.rar,spam
2250,alertas@bancoazteca.com.mx,Confirmación de pago de tarjeta,Tu tarjeta terminación ****9901 está lista en la sucursal seleccionada.,https://www.bancoazteca.com.mx/,,ham
2251,identidad@banregio-seguro.su,Bloqueo temporal de tu cuenta,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://citibanamex-verifica.net/auth,app_seguridad.apk,spam
2252,reembolso@banorte-alerta.support,Comprueba tu dispositivo para continuar,Inicia sesión para activar tu bonificación.,,app_seguridad.apk,spam
2253,identidad@azteca-ayuda.cc,"Actividad inusual, valida tu sesión",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://secure-bancoazteca.mx-account.org/confirm,acuse.rar,spam
2254,alertas@bancoppel.com,Confirmación de pago de tarjeta,Tu código de verificación es 822616. No lo compartas con nadie.,https://www.bancoazteca.com.mx/,estado_cuenta.pdf,ham
2255,banca.en.linea@afirme.com,Confirmación de pago de tarjeta,La domiciliación por $10129.83 se aplicó a tu cuenta ****3013.,,comprobante_pago.pdf,ham
2256,seguridad@afirme.com,Programación de transferencia exitosa,La transferencia programada para 5 de julio quedó registrada.,https://www.afirme.com/,aviso_domiciliacion.pdf,ham
2257,actualizacion@santander-identidad.info,Recibe bonificación por lealtad,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://short.url/secure-pay,token_instalador.exe,spam
2258,reembolso@banregio-seguro.su,Comprueba tu dispositivo para continuar,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://banorte-alerta.support/verify,comprobante.html,spam
2259,help-desk@citibanamex-verifica.net,Verifica tu identidad para evitar suspensión,Se requiere un pago único administrativo para liberar tu paquete.,http://santander-identidad.info/update,factura.zip,spam
2260,notificaciones@bancoazteca.com.mx,Transferencia recibida,Confirmamos el pago por $9792.69 de tu tarjeta terminación ****9660.,https://www.scotiabank.com.mx/,ticket_pago.pdf,ham
2261,reembolso@bbva.mx-login.safe-verify.com,Acceso no reconocido. Restablece tu contraseña,Detectamos accesos extraños. Restablece tu contraseña ahora.,,comprobante.html,spam
2262,reintegro@hsbc-proteccion.top,Acceso no reconocido. Restablece tu contraseña,Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva-seguridad.mx.co/login,,spam
2263,reembolso@santander-identidad.info,"Pago rechazado, actualiza tu método",Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bbva-seguridad.mx.co/login,token_instalador.exe,spam
2264,bloqueo@banregio-seguro.su,Comprueba tu dispositivo para continuar,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,,acuse.rar,spam
2265,noreply@banregio-seguro.su,Tu cuenta será cerrada en 24 horas,Confirma tu información y actualiza tus preguntas de seguridad.,http://santander-identidad.info/update,comprobante.html,spam
2266,soporte@inbursa.com,Programación de transferencia exitosa,Tu estado de cuenta de marzo ya está disponible en banca en línea.,https://www.cibanco.com/,comprobante_pago.pdf,ham
2267,servicio.cliente@ci-bank.com,Recordatorio de corte de tarjeta,Tu estado de cuenta de junio ya está disponible en banca en línea.,https://www.cibanco.com/,aviso_domiciliacion.pdf,ham
2268,bloqueo@santander-identidad.info,"Reembolso disponible, confirma tus datos","Para evitar el cierre, inicia sesión y verifica aquí.",http://bbva-seguridad.mx.co/login,app_seguridad.apk,spam
2269,reintegro@hsbc-proteccion.top,Confirma tarjeta terminación ****9824,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://citibanamex-verifica.net/auth,,spam
2270,bloqueo@bancoppel-verify.io,Comprueba tu dispositivo para continuar,Actualiza tu método de pago para evitar cargos adicionales.,http://bit.ly/banco-verify-123,factura.zip,spam
2271,verificacion@citibanamex-verifica.net,"Reembolso disponible, confirma tus datos",Inicia sesión para activar tu bonificación.,http://banorte-alerta.support/verify,factura.zip,spam
2272,no-reply@banbajio.com,Actualización de datos completada,Tu estado de cuenta de julio ya está disponible en banca en línea.,,aviso_domiciliacion.pdf,ham
2273,pagos@bbva.mx,Confirmación de pago de tarjeta,Tu tarjeta terminación ****8444 está lista en la sucursal seleccionada.,https://www.banregio.com/,comprobante_pago.pdf,ham
2274,soporte@bbva.mx-login.safe-verify.com,"Pago rechazado, actualiza tu método",Detectamos accesos extraños. Restablece tu contraseña ahora.,http://banorte-alerta.support/verify,acuse.rar,spam
2275,verificacion@azteca-ayuda.cc,Actualiza tu token de seguridad,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bbva-seguridad.mx.co/login,comprobante.html,spam
2276,no-reply@banorte.com,Transferencia recibida,Has recibido una transferencia por $4016.14 de Juan Pérez.,https://www.cibanco.com/,,ham
2277,verificacion@bbva-seguridad.mx.co,Recibe bonificación por lealtad,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://santander-identidad.info/update,app_seguridad.apk,spam
2278,soporte@bbva.mx-login.safe-verify.com,Bloqueo temporal de tu cuenta,Valida tu token para mantener activa la banca móvil.,http://santander-identidad.info/update,app_seguridad.apk,spam
2279,tokens@citibanamex.com,Tu tarjeta está lista para entrega,Tu tarjeta terminación ****9242 está lista en la sucursal seleccionada.,https://www.cibanco.com/,estado_cuenta.pdf,ham
2280,seguridad@bbva-seguridad.mx.co,"Pago rechazado, actualiza tu método",Se requiere un pago único administrativo para liberar tu paquete.,http://bbva-seguridad.mx.co/login,factura.zip,spam
2281,identidad@banorte-alerta.support,Actualiza tu token de seguridad,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://short.url/secure-pay,comprobante.html,spam
2282,estado.cuenta@afirme.com,Recordatorio de corte de tarjeta,Confirmamos el pago por $11822.92 de tu tarjeta terminación ****7316.,https://www.cibanco.com/,aviso_domiciliacion.pdf,ham
2283,alerta@banregio-seguro.su,Verifica tu identidad para evitar suspensión,Confirma tu información y actualiza tus preguntas de seguridad.,,acuse.rar,spam
2284,notificaciones@banregio.com,Programación de transferencia exitosa,Se actualizó tu información de contacto correctamente.,https://www.banbajio.com/,comprobante_pago.pdf,ham
2285,banca.en.linea@santander.com.mx,Confirmación de pago de tarjeta,La transferencia programada para 23 de enero quedó registrada.,https://www.santander.com.mx/,estado_cuenta.pdf,ham
2286,estado.cuenta@banregio.com,Tu tarjeta está lista para entrega,Tu tarjeta terminación ****0702 está lista en la sucursal seleccionada.,https://www.banregio.com/,estado_cuenta.pdf,ham
